x,y,z
0.48877698027828564,0.4234245435682236,-10.421583970594412
0.47732061631946404,0.43810915429342684,-10.39417501578773
0.531798273995002,0.4162441827031333,-10.316378166852893
0.5644848686003248,0.4031251997489572,-10.269700057491988
0.5840968253635184,0.30322659590020523,-10.333720405951693
0.5958639994214345,0.243287433590954,-10.372132615027516
0.6029243038561842,0.2073239362054033,-10.39517994047301
0.668511962567865,0.2164215757994883,-10.439684073765722
0.7078645577948735,0.22188015955593932,-10.466386553741348
0.7314761149310784,0.2251553098098099,-10.482408041726725
0.8069945252636324,0.2884718760129632,-10.461345196492534
0.8523055714631648,0.3264618157348551,-10.44870748935202
0.940843675233715,0.22655282746632852,-10.410449127042298
0.9939665374960451,0.16660743450521256,-10.387494109656464
1.0258402548534433,0.130640198728543,-10.373721099224962
1.044964485267882,0.0783841192371258,-10.426808769016894
1.0564390235165455,0.04703047154227547,-10.458661370892052
1.0633237464657435,0.02821828292536528,-10.477772932017146
1.0367788422098467,0.01693096975521917,-10.489239868692202
1.020851899656309,0.010158581853131501,-10.496120030697238
1.0112957341241862,0.0060951491118789005,-10.377545175798597
1.0055620348049126,0.00365708946712734,-10.306400262859412
1.0021218152133482,0.002194253680276404,-10.263713315095902
0.9387062074075789,0.031992290233581286,-10.268776884463211
0.9006568427241173,0.04987111216556422,-10.271815026083596
0.8778272239140403,0.060598405324753975,-10.273637911055825
0.7721022385517478,0.09771051924568327,-10.36675885611541
0.7086672473343721,0.11997778759824085,-10.422631423151163
0.7626334666801933,0.0719866725589445,-10.425479225347198
0.7950131982876859,0.0431920035353667,-10.42718790666482
0.8144410372521815,0.025915202121220022,-10.428213115455392
0.703394788529217,0.015549121272732013,-10.39815250270432
0.6367670392954383,0.009329472763639208,-10.380116135053676
0.6888176038314174,0.005597683658183524,-10.399970052488705
0.7200479425530049,0.0033586101949101142,-10.411882402949722
0.7387861457859574,0.0020151661169460684,-10.419029813226334
0.688677591674898,0.03188483769558308,-10.453993997417715
0.6586124592082623,0.0498066406427653,-10.474972507932545
0.6405733797282809,0.06055972241107462,-10.487559614241443
0.5990741940148766,0.036335833446644775,-10.464436140001364
0.574174682586834,0.021801500067986864,-10.450562055457318
0.6205864517808395,0.1357838521424539,-10.411561866705476
0.6484335132972427,0.2041732633871341,-10.38816175345437
0.6651417502070847,0.24520691013394225,-10.374121685503706
0.6138152163021589,0.23915136015661168,-10.36569764473331
0.5830192959592034,0.23551803017021333,-10.36064322027107
0.5645417437534301,0.23333803217837434,-10.357610565593728
0.6454824265062125,0.2933815094341018,-10.386466710812737
0.694046836157882,0.3294075957875383,-10.403780397944143
0.7538612199742991,0.44305046167584655,-10.444844348248402
0.7897498502641493,0.5112361812088315,-10.469482718430957
0.8112830284380596,0.5521476129286225,-10.48426574054049
0.8242029353424056,0.4846672578842507,-10.462459815780793
0.8319548794850133,0.4441790448576276,-10.449376260924975
0.836606045970578,0.4198861170416538,-10.441526128011485
0.8393967458619167,0.4359860983774849,-10.436816048263392
0.84107116579672,0.44564608717898363,-10.433990000414536
0.8727515557830173,0.42076634243446737,-10.432294371705222
0.8917597897747958,0.40583849558775764,-10.431276994479633
0.9031647301698628,0.3968817874797318,-10.430666568144279
0.8486562183560721,0.36083202458950087,-10.460976050368483
0.8159511112677976,0.3392021668553623,-10.479161739703006
0.7963280470148331,0.32622425221487916,-10.490073153303719
0.7538784704376389,0.34911324145600475,-10.465944263438733
0.7284087244913224,0.36284663500068004,-10.45146692951974
0.7744783529743634,0.2790594570512389,-10.442780529168344
0.802120130064188,0.22878715028157423,-10.437568688957505
0.8187051963180827,0.19862376621977543,-10.434441584831003
0.7673047600195886,0.3032286878843579,-10.463241060380518
0.7364644982404922,0.3659916408831074,-10.480520745710226
0.7179603411730344,0.4036494126823571,-10.49088855690805
0.6761821089071443,0.33421686168566056,-10.46643350560133
0.6511151695476101,0.2925573310876427,-10.451760474817299
0.6360750059318896,0.2368858747034165,-10.412280918321464
0.6270509077624573,0.20348300087288076,-10.388593184423964
0.6216364488607979,0.18344127657455933,-10.374380544085463
0.6797392495706331,0.1714162419955665,-10.396528697907778
0.7146009299965344,0.16420122124817077,-10.409817590201166
0.7355179382520751,0.15987220879973335,-10.4177909255772
0.717392405179984,0.18795053935608635,-10.42257492680282
0.7065170853367295,0.20479753768989814,-10.425445327538192
0.7306676314561922,0.2149057366901852,-10.396491829954
0.7451579591278698,0.22097065609035746,-10.379119731403485
0.7538521557308763,0.22460960773046082,-10.368696472273175
0.7897444117180956,0.22679297871452284,-10.393118254820404
0.8112797653104273,0.22810300130496003,-10.407771324348744
0.8242009774658263,0.22888901485922236,-10.416563166065746
0.8933051808098966,0.13733340891553342,-10.421838271095947
0.9347677028163388,0.08240004534932005,-10.425003334114068
0.8982937399693731,0.08011576523500748,-10.42690237192494
0.8764093622611937,0.07874519716641994,-10.428041794611463
0.8632787356362861,0.07792285632526741,-10.428725448223378
0.886076097686757,0.04675371379516045,-10.398459902365111
0.8997545149170395,0.028052228277096268,-10.380300574850152
0.907961565255209,0.01683133696625776,-10.369404978341176
0.8515343194072799,0.010098802179754656,-10.301516144384959
0.8176779718985223,0.006059281307852793,-10.260782844011228
0.7973641633932678,0.03431130681012712,-10.328370077863237
0.785175878290115,0.051262522111491717,-10.368922418174442
0.7778629072282235,0.061433251292310476,-10.393253822361165
0.7121236485402577,0.12888716485163262,-10.4078526648732
0.6726800933274781,0.1693595129872259,-10.41661197038042
0.7103654362506413,0.1936429218685819,-10.391191815659337
0.7329766420045392,0.20821296719739546,-10.375939722826686
0.7465433654568779,0.2169549943946836,-10.366788467127098
0.6933319234774503,0.19152447268764103,-10.39197345173276
0.6614050582897938,0.1762661596634155,-10.407084442496156
0.6422489391771998,0.1671111718488802,-10.416151036954194
0.7534582198113052,0.25364539323640534,-10.452266731654433
0.8201837881917684,0.3055659260689204,-10.473936148474575
0.7375161771183846,0.33671824576842946,-10.456262060541246
0.6879156104743543,0.35540963758813493,-10.445657607781246
0.6581552704879362,0.3666244726799582,-10.439294936125247
0.7016505425469162,0.434704849785883,-10.496828809182478
0.7277477057823041,0.47555307604943786,-10.531349133016818
0.7434060037235368,0.5000620118075708,-10.552061327317421
0.6914495064374456,0.4227401591862042,-10.503137167846953
0.6602756080657909,0.3763470476133843,-10.47378267216467
0.6722470070682136,0.3791869186951078,-10.517521450806132
0.6794298464696672,0.38089084134414186,-10.54376471799101
0.6837395501105393,0.38191319493356235,-10.559510678301937
0.6863253722950626,0.3518508690617992,-10.415579564361416
0.6878768656057765,0.3338134735387413,-10.329220895997103
0.688807761592205,0.32299103622490655,-10.277405694978516
0.750717775234893,0.3164975738366057,-10.215640836341947
0.7878637834205058,0.3126014964036252,-10.178581921160006
0.8101513883318734,0.24891237389300602,-10.30972526217792
0.823523951278694,0.2106989003866345,-10.388411266788669
0.8315474890467864,0.1877708162828116,-10.435622869555118
0.8363616117076418,0.23536544187134872,-10.402598355164155
0.8392500853041549,0.263922217224471,-10.382783646529578
0.8409831694620629,0.2810562824363444,-10.37089482134883
0.7806715439059768,0.260660983538053,-10.302410050189552
0.7444845685723251,0.24842380419907814,-10.261319187493985
0.7534481213975495,0.24108149659569322,-10.328691883952892
0.7588262530926841,0.23667611203366226,-10.369115501828237
0.7620531321097649,0.2340328812964437,-10.393369672553442
0.7639892595200133,0.23244694285411255,-10.407922174988565
0.7651509359661623,0.23149537978871387,-10.416653676449638
0.7658479418338519,0.23092444194947465,-10.421892577326282
0.6742389312782192,0.23058187924593113,-10.455711655877685
0.6192735249448397,0.23037634162380502,-10.476003103008527
0.6169700191702273,0.138225804974283,-10.334799281159956
0.6155879157054599,0.08293548298456979,-10.250076988050813
0.6147586536265995,0.049761289790741875,-10.199243612185327
0.6449368344046987,0.029856773874445124,-10.230095062716867
0.6630437428715583,0.017914064324667075,-10.24860593303579
0.673907887951674,0.010748438594800245,-10.259712455227143
0.7417778510505744,0.037124801182295594,-10.266376368541955
0.7824998289099145,0.0529506187347928,-10.270374716530842
0.8069330156255187,0.03177037124087568,-10.272773725324175
0.8215929276548811,0.019062222744525407,-10.274213130600174
0.8303888748724986,0.011437333646715243,-10.275076773765774
0.8049907051776536,0.0068624001880291455,-10.275594959665133
0.7897518033607466,0.004117440112817487,-10.275905871204749
0.7806084622706024,0.002470464067690492,-10.276092418128519
0.8671496716927622,0.03215801646602974,-10.398907298384442
0.9190743973460581,0.04997054790503329,-10.472596226537995
0.8275262806363739,0.02998232874301997,-10.455458107379297
0.7725974106105633,0.017989397245811983,-10.44517523588408
0.739640088595077,0.01079363834748719,-10.439005512986949
0.7812171714366162,0.037151921033907756,-10.435303679248669
0.8061634211415396,0.0529668906457601,-10.433082579005703
0.8211311709644937,0.15448308648911785,-10.462425656885337
0.8301118208582662,0.2153928039951325,-10.480031503613118
0.8355002107945296,0.25193863449874127,-10.490595011649786
0.7160302926546258,0.33521760885173746,-10.527608854497203
0.6443483417706836,0.3851849934635352,-10.549817160205652
0.6013391712403182,0.41516542423061376,-10.563142143630722
0.575533668922099,0.4638294207162763,-10.540461395660348
0.5600503675311675,0.49302781860767386,-10.526852946878124
0.5507603866966087,0.4491953812916815,-10.51868787760879
0.5451863981958733,0.4228959189020861,-10.51378883604719
0.5418420050954321,0.40711624146832887,-10.510849411110229
0.5398353692351674,0.33629695895724365,-10.447734280097222
0.5386313877190085,0.29380538945059254,-10.409865201489417
0.5379089988093132,0.26831044774660184,-10.387143754324736
0.598827041514327,0.2836892207496229,-10.312159409975095
0.6353778671373352,0.2929164845514355,-10.267168803365312
0.7186598385619711,0.23710136678169216,-10.301525915450272
0.7686290214167526,0.2036122961198462,-10.322140182701247
0.7986105311296214,0.1835188537227386,-10.334508743051833
0.9393023890590044,0.2021385263098895,-10.341929879262185
1.0237175038166344,0.21331032986218001,-10.346382560988395
1.0743665726712124,0.22001341199355434,-10.349054170024122
1.0434045379331283,0.16268378522154806,-10.381332873470974
1.0248273170902777,0.1282860091583443,-10.400700095539085
0.9523295085337367,0.13832308154583747,-10.381644690754534
0.9088308233998119,0.14434532497833338,-10.370211447883804
0.8827316123194571,0.14795867103783092,-10.363351502161368
0.8977478236966596,0.18080241669894487,-10.359235534727905
0.9067575505229811,0.20050866409561324,-10.356765954267829
0.912163386618774,0.2123324125336143,-10.355284205991783
0.8540554122254188,0.31145387567266125,-10.38507089505157
0.8191906275894058,0.3709267535560894,-10.402942908487443
0.7675960187823825,0.25323179015906905,-10.26028742642189
0.7366392534981685,0.18261481212085687,-10.174694137182557
0.7180651943276402,0.14024462529792955,-10.123338163638959
0.768272234876154,0.17617398925500405,-10.21522753161446
0.7983964592052624,0.19773160762924877,-10.270361152399762
0.8164709938027274,0.2106661786537956,-10.303441324870942
0.8579914525866217,0.18775118324310824,-10.32328942835365
0.8829037278569584,0.17400218599669584,-10.335198290443275
0.8364996169683294,0.1657527876488484,-10.434370821773296
0.8086571504351521,0.16080314864013992,-10.49387434057131
0.7919516705152456,0.15783336523491484,-10.529576451850117
0.8432798586141327,0.1560514951917798,-10.428294766515739
0.874076771473465,0.15498237316589877,-10.367525755315112
0.8925549191890643,0.15434089995037015,-10.331064348594737
0.9036418078184238,0.15395601602105297,-10.339863242587928
0.9102939409960397,0.15372508566346266,-10.345142578983841
0.9142852209026091,0.21493800349973938,-10.471013132923051
0.9166799888465508,0.2516657542015054,-10.546535465286578
0.9181168496129158,0.273702404622565,-10.591848864704694
0.9496547040981503,0.28692439487520077,-10.496333952253902
0.968577416789291,0.2948575890267822,-10.439025004783426
0.9799310444039754,0.2996175055177311,-10.404639636301141
1.0174189589982015,0.2104462413360541,-10.38400841521177
1.039911707754737,0.15694348282704793,-10.371629682558147
1.0227316189832432,0.12484182772164419,-10.364202442965972
1.0124235657203466,0.10558083465840196,-10.359746099210668
1.0062387337626086,0.09402423882045662,-10.357072292957486
0.9411763585371351,0.056414543292273966,-10.355468009205577
0.902138933401851,0.033848725975364376,-10.35450543895443
1.0014194304223423,0.020309235585218625,-10.384603634829158
1.060987728634637,0.012185541351131176,-10.402662552353995
1.0967287075620138,0.007311324810678705,-10.413497902868897
1.0874975568930245,0.035062532911822666,-10.327971899101591
1.0819588664916309,0.05171325777250904,-10.276656296841209
1.0786356522507947,0.06170369268892087,-10.24586693548498
1.1073174617317085,0.09837369166418342,-10.227393318671242
1.1245265474202568,0.12037569104934093,-10.216309148582997
1.1348519988333858,0.3483070568583436,-10.301685860606298
1.1410472696812632,0.4850658763437452,-10.35291188782028
1.1447644321899897,0.5671211680349861,-10.38364750414867
1.2083462057460563,0.4629756529226534,-10.432764611971116
1.2464952698796963,0.4004883438552538,-10.462234876664585
1.2693847083598802,0.362995958414814,-10.479917035480668
1.313794109473406,0.24847331307430387,-10.429174854719484
1.3404397501415217,0.17975972586999778,-10.398729546262775
1.4791300866440529,0.2612345256490759,-10.319110885137919
1.5623442885455716,0.31011940551652273,-10.271339688463005
1.6122728096864827,0.3394503334369908,-10.242676970458056
1.6115541843456138,0.3570488901892717,-10.164127863604257
1.6111230091410926,0.3676080242406402,-10.116998399491978
1.6108643040183799,0.3739435046714613,-10.088720721024611
1.6107090809447522,0.3163933168791231,-10.071754113944191
1.6106159471005757,0.2818632042037202,-10.06157414969594
1.6105600667940698,0.3224966126493093,-10.178169123248647
1.6105265386101661,0.34687665771666276,-10.248126107380273
1.610506421699824,0.36150468475707487,-10.290100297859247
1.6718458276044497,0.43163297703215303,-10.407312026222879
1.708649471147225,0.47370995239719993,-10.477639063241059
1.7307316572728904,0.49895613761622803,-10.519835285451965
1.6826294928974586,0.48342811072222946,-10.54515301877851
1.6537681942721993,0.47411129458583035,-10.560343658774437
1.5137484629953821,0.40716972885315994,-10.385403614619502
1.4297366242292917,0.36700478941355774,-10.28043958812654
1.3793295209696375,0.34290582574979644,-10.217461172230763
1.3797609970392606,0.3284464475515396,-10.271701336769542
1.3800198826810344,0.31977082063258555,-10.30424543549281
1.3801752140660986,0.3145654444812131,-10.323771894726772
1.4109441509225527,0.34211795681580504,-10.396839246317978
1.4294055130364252,0.35864946421656024,-10.440679657272703
1.3791308542539176,0.3378926306315979,-10.436308165820122
1.348966058984413,0.32543853048062055,-10.433685270948573
1.3308671818227102,0.3179660703900341,-10.432111534025644
1.3200078555256887,0.2828068563102668,-10.369815815821056
1.3134922597474756,0.2617113278624064,-10.332438384898303
1.3095829022805479,0.2490540107936902,-10.31001192634465
1.4606159779274686,0.18010814450162957,-10.204528837136213
1.5512358233156212,0.13874062472639317,-10.141238983611151
1.6669592065993433,0.1445958508866668,-10.164616547546945
1.7363932365695767,0.14810898658283098,-10.178643085908421
1.7780536545517167,0.15021686800052947,-10.187059008925306
1.9871043334934932,0.09013012080031768,-10.161432824710023
2.112534740858559,0.05407807248019061,-10.146057114180852
2.1877929852775986,0.032446843488114364,-10.13683168786335
2.1715964558781917,0.019468106092868618,-10.100620694047432
2.1618785382385473,0.01168086365572117,-10.078894097757882
2.0026690975276837,-0.023667219831982743,-10.065858139984153
1.9071434331011654,-0.04487606992460509,-10.058036565319915
1.8498280344452545,-0.0576013799801785,-10.053343620521373
1.692735843150046,-0.0345608279881071,-10.357285233896402
1.5984805283729213,-0.020736496792864257,-10.539650201921418
1.327197173328738,0.07958531600052779,-10.557041968660183
1.1644271603022283,0.13977840367656302,-10.56747702870344
1.0667651524863224,0.17589425628218414,-10.573738064729394
0.9774922097713634,-0.04784213635776674,-10.36276452016706
0.9239284441423881,-0.18208397194173725,-10.23618039342966
0.8917901847650027,-0.2626290732921196,-10.16022991738722
0.7804800150623251,-0.1269017059498563,-10.206686845838
0.7136939132407186,-0.04546528554449834,-10.23456100290847
1.2257855366052328,0.18745099485120909,-10.558042877404906
1.5330405106239413,0.32720076308863355,-10.752132002102769
1.7173934950351664,0.4110506240310882,-10.868585476921485
2.0427354518598095,0.24663037441865293,-10.601024443533145
2.2379406259545958,0.14797822465119176,-10.440487823500142
2.355063730411467,0.08878693479071505,-10.344165851480339
2.6093920212380826,-0.008079315176401862,-10.378399882344702
2.7619889957340518,-0.06619906515667201,-10.398940300863321
2.730844228329971,-0.009043701068587758,-9.920452743567846
2.7121573678875235,0.02524951738426279,-9.633360209190561
2.7009452516220547,0.04582544845597312,-9.46110468856419
2.9089481480406816,0.3035769113023229,-9.633833018417105
3.033749885891858,0.4582277890101328,-9.737470016328855
3.1086309286025635,0.5510183156348187,-9.799652215075906
3.2149110302798176,0.48398967950796845,-10.021015962476628
3.27867909128617,0.4437724978318583,-10.153834210917061
3.316939927889982,0.3582907127753613,-10.018794993803414
3.339896429852269,0.3070016417414631,-9.937771463535226
3.353670331029641,0.2762281991211242,-9.889157345374313
3.3619346717360648,0.28843987157433626,-9.767961660401518
3.366893276159918,0.29576687504626353,-9.695244249417842
3.3698684388142306,0.3001630771294199,-9.651613802827635
3.3409777983814024,0.2721250603538983,-9.686787010924343
3.3236434141217055,0.25530225028858533,-9.707890935782368
3.1598640934388103,-0.15357603008100326,-9.996634932925922
3.061596501029073,-0.3989029983027564,-10.169881331212054
3.002635945583231,-0.5460991792358083,-10.273829170183731
2.721853708112402,-0.23563229346523865,-10.550928039744647
2.5533843656299045,-0.049352162002896854,-10.717187361481198
2.452302760140406,0.06241591687450823,-10.816942954523128
2.054220678567137,0.03744955012470494,-10.662066144170378
1.8153714296231755,0.022469730074822964,-10.569140057958727
1.5800346661805524,0.013481838044893777,-10.36000571610466
1.4388326081149785,0.008089102826936267,-10.23452511099222
1.3541113732756342,0.00485346169616176,-10.159236747924755
1.2419271563211967,0.002912077017697056,-10.175415206135106
1.1746166261485342,0.0017472462106182336,-10.185122281061318
1.1342303080449367,0.0010483477263709402,-10.190946526017044
1.355404421386102,0.1540076987628998,-10.409171239168387
1.488108889390801,0.2457833093848171,-10.540106067059195
1.6597587842698667,0.20882146168172114,-10.465288273666602
1.762748721197306,0.18664435305986357,-10.420397597631045
1.8245426833537697,0.17333808788674904,-10.393463192009712
1.861619060647648,0.19603006680829577,-10.223923858509835
1.8838648870239747,0.2096452541612238,-10.122200258409908
1.8972123828497707,0.21781436657298062,-10.061166098349952
1.9665723563960795,0.2227158340200347,-10.08589707836481
2.0081883405238647,0.22565671448826716,-10.100735666373726
2.0638336690259513,0.319448456845453,-10.170990295229906
2.0972208661272034,0.3757235022597645,-10.213143072543613
2.1172531843879545,0.40948852950835135,-10.238434738931836
2.1599483133698207,0.27636885573042624,-10.376312690866433
2.1855653907589403,0.1964970514636712,-10.45903946202719
2.2316113752178275,0.14857396890361815,-10.232593882494907
2.25923896589316,0.11982011936758633,-10.096726534775536
2.275815520298359,0.10256780964596723,-10.015206126143914
2.3164371909668944,0.12289216183841123,-9.96629388096494
2.340810193368015,0.13508677315387763,-9.936946533857556
2.355433994808688,0.14240353994315746,-9.919338125593127
2.4255597517239225,0.11611786199130991,-9.970124556685299
2.467635205873063,0.10034645522020139,-10.000596415340603
2.4928804783625473,0.24426230128461351,-9.957528054482953
2.508027641856238,0.3306118089232608,-9.931687037968365
2.5171159399524528,0.38242151350644915,-9.916182428059612
2.5225689188101814,0.22945290810386948,-9.90687966211436
2.5258407061248187,0.13767174486232167,-9.901298002547207
2.5278037785136007,0.082603046917393,-9.897949006806916
2.4983058839214545,0.08023756617585125,-9.926615347388157
2.480607147166167,0.07881827773092619,-9.943815151736903
2.531339381163825,0.10864244268938661,-10.046162248422394
2.56177872156242,0.12653694166446286,-10.10757050643369
2.580042325801577,0.1372736410495086,-10.144415461240467
2.713703440446733,0.14371566068053604,-10.166522434124534
2.793900109233827,0.14758087245915252,-10.179786617854974
2.8420181105060833,0.1498999995263224,-10.187745128093237
2.809537435218606,0.15129147576662433,-10.10049302015995
2.79004903004612,0.1521263615108055,-10.048141755399978
2.8397074629934593,0.18330303098272965,-10.04740673456941
2.869502522761863,0.20200903266588413,-10.04696572207107
2.8873795586229045,0.21323263367577683,-10.046701114572066
2.928781518164945,0.18929105625629697,-9.954515135996417
2.9536226938901695,0.17492610980460907,-9.899203548851027
2.9685273993253043,0.16630714193359633,-9.866016596563792
3.0081459606118006,0.13046002318557323,-9.938131639267699
3.031917097383698,0.10895175193675938,-9.981400664890042
3.0461797794468364,0.12672252721288652,-10.007362080263448
3.0547373886847193,0.1373849923785628,-10.022938929487491
3.0598719542274493,0.14378247147796858,-10.032285039021918
3.062952693553087,0.14762095893761204,-9.976541228691744
3.06480113714847,0.14992405141339812,-9.943094942493639
3.0659102033057,0.15130590689886977,-9.923027170774775
3.1279271190508684,0.15213502019015276,-9.849635031692626
3.1651372684979697,0.15263248816492256,-9.805599748243337
3.18746335816623,0.09157949289895354,-9.87120579225001
3.2008590119671867,0.05494769573937212,-9.910569418654013
3.208896404247761,0.03296861744362327,-9.934187594496416
3.2443945776415206,0.14248412256783574,-9.856331285925611
3.2656934816777765,0.2081934256423632,-9.809617500783128
3.27847282409953,0.2476190074870797,-9.781589229697639
3.286140429552582,0.17924714251766327,-9.764772267046345
3.2907409928244133,0.1382240235360134,-9.754682089455569
3.3241770688129275,0.17496162819785438,-9.717952244875688
3.3442387144060364,0.19700419099495897,-9.695914338127759
3.356275701761901,0.2102297286732217,-9.682691594079001
3.3328221561500047,0.3408680033818411,-9.828136637776824
3.318750028782867,0.41925096820701274,-9.915403663995518
3.3103067523625844,0.46628074710211576,-9.967763879726734
3.4279437386120764,0.3717956623375158,-9.784449842987556
3.4985259303617715,0.3151046114787558,-9.674461420944048
3.5408752454115886,0.31176571898891525,-9.485765415616282
3.566284834441479,0.30976238349501095,-9.372547812419622
3.5815305878594135,0.3085603821986683,-9.304617250501627
3.529326563859343,0.24648770537003187,-9.417237603477906
3.498004149459301,0.20924409927285,-9.484809815263674
3.44853496279386,0.2789251496907872,-9.55602888036055
3.418853450794596,0.3207337799415495,-9.598760319418677
3.401044543595037,0.3458189580920069,-9.624399182853551
3.421034937300717,0.3301943269568659,-9.639782500914476
3.433029173524125,0.3208195482757813,-9.649012491751032
3.44022571525817,0.31519468106713056,-9.654550486252965
3.475219378324012,0.28114402271652467,-9.68854902097954
3.4962155761635176,0.26071362770616113,-9.708948141815485
3.4474618188163904,0.18710391464911214,-9.659836138266222
3.418209564408114,0.14293808681488274,-9.630368936136664
3.4006582117631483,0.11643859011434508,-9.612688614858929
3.51283035227783,0.10053889209402249,-9.694107636168534
3.5801336365866394,0.09099907328182893,-9.742959048954297
3.620515607171925,0.08527518199451281,-9.772269896625755
3.55271757544685,0.08184084722212313,-9.759180667203214
3.512038756411805,0.07978024635868933,-9.75132712954969
3.548982941041609,0.0478681478152136,-9.685263530906745
3.5711494518194913,0.028720888689128157,-9.645625371720978
3.5844493582862205,0.017232533213476894,-9.621842476209517
3.5924293021662583,0.010339519928086136,-9.54622126285181
3.5972172684942807,0.006203711956851681,-9.500848534837186
3.6000900482910945,0.0037222271741110084,-9.473624898028412
3.7245166682708444,0.03290907432988205,-9.579993668044809
3.7991726402586945,0.050421182623344676,-9.643814930054647
3.751939009375158,0.030252709574006803,-9.68210768726055
3.7235988308450363,0.01815162574440408,-9.705083341584091
3.706594723726963,0.010890975446642448,-9.718868734178216
3.7270679974815346,0.06788606131881636,-9.696464231709275
3.739351961734277,0.10208311284212071,-9.683021530227911
